# CATH_ID	S35_REPS	DOMAINS	NAME
3.30.67.10	2	69	Viral Envelope Glycoprotein, domain 2
3.30.67.20	1	12	
3.30.67.30	1	1	
3.30.70.20	30	378	
3.30.70.60	9	364	
3.30.70.80	8	69	Peptidase S8 propeptide/proteinase inhibitor I9
3.30.70.100	95	620	
3.30.70.120	22	435	
3.30.70.140	2	138	Aspartate carbamoyltransferase regulatory subunit, N-terminal domain
3.30.70.141	6	619	Nucleoside diphosphate kinase-like domain
3.30.70.150	7	424	RuBisCO large subunit, N-terminal domain
3.30.70.240	14	98	
3.30.70.250	14	66	Malonyl-CoA ACP transacylase, ACP-binding
3.30.70.260	49	290	
3.30.70.270	46	2463	
3.30.70.330	188	1375	
3.30.70.340	6	35	Metallocarboxypeptidase-like
3.30.70.360	25	146	
3.30.70.370	3	231	
3.30.70.380	4	31	Ferrodoxin-fold anticodon-binding domain
3.30.70.390	3	55	Epstein Barr virus nuclear antigen-1, DNA-binding domain
3.30.70.400	1	14	CheY-binding domain of CheA
3.30.70.420	2	112	
3.30.70.440	2	3	Killer toxin KP6 alpha-subunit
3.30.70.470	2	90	
3.30.70.520	2	48	
3.30.70.560	4	100	7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase HPPK
3.30.70.580	5	26	
3.30.70.590	3	81	
3.30.70.600	8	426	Ribosomal protein S10 domain
3.30.70.610	1	2	
3.30.70.640	2	56	Molybdopterin cofactor biosynthesis C (MoaC) domain
3.30.70.650	1	2	Translation repressor RegA
3.30.70.660	3	19	
3.30.70.670	1	6	Formiminotransferase, C-terminal subdomain
3.30.70.680	1	2	TRADD, N-terminal domain
3.30.70.790	5	38	UreE, C-terminal domain
3.30.70.850	1	1	
3.30.70.860	3	7	
3.30.70.870	7	100	Elongation Factor G (Translational Gtpase), domain 3
3.30.70.890	24	156	GHMP kinase, C-terminal domain
3.30.70.920	14	129	
3.30.70.930	7	43	
3.30.70.940	7	30	NusG, N-terminal domain
3.30.70.960	3	3	SEA domain
3.30.70.970	1	1	RraB-like
3.30.70.980	5	8	
3.30.70.990	1	4	YajQ-like, domain 2
3.30.70.1000	1	2	Switch protein XOL-1, GHMP-like
3.30.70.1010	1	1	Translation elongation factor EF1B, gamma chain, conserved domain
3.30.70.1020	1	1	Trehalose-6-phosphate phosphatase related protein; domain 2
3.30.70.1030	1	20	Apc35880; domain 1
3.30.70.1040	1	2	Dystroglycan, domain 2
3.30.70.1050	3	15	Trigger factor ribosome-binding domain
3.30.70.1060	4	89	Dimeric alpha+beta barrel
3.30.70.1070	3	3	Sporulation related repeat
3.30.70.1090	1	1	Dimeric alpha+beta barrel.
3.30.70.1100	1	20	Apc35880; domain 2
3.30.70.1110	1	1	Histidine kinase CheA-like, P2 response regulator-binding domain
3.30.70.1120	1	1	TT1725-like
3.30.70.1130	3	12	EIF_2_alpha
3.30.70.1140	1	18	Phospho-2-dehydro-3-deoxyheptonate aldolase; domain 1
3.30.70.1150	7	94	ACT-like. Chain A, domain 2
3.30.70.1170	5	32	Sun protein; domain 3
3.30.70.1180	1	1	Vacuolar atp synthase subunit c; domain 1
3.30.70.1200	2	22	Crispr-associated protein; domain 1
3.30.70.1210	1	24	Crispr-associated protein; domain 2
3.30.70.1220	2	6	TFB5-like
3.30.70.1230	14	182	Nucleotide cyclase
3.30.70.1240	1	8	DOPA-like domains
3.30.70.1250	1	66	Phosphopentomutase
3.30.70.1260	1	4	bacterial protein sp0830 like
3.30.70.1270	1	1	Api92-like domains
3.30.70.1280	1	4	SP0830-like domains
3.30.70.1290	3	41	Transposase IS200-like
3.30.70.1300	1	3	VC0467-like domains
3.30.70.1320	1	147	Multidrug efflux transporter AcrB pore domain like
3.30.70.1340	1	29	MTH889-like domain
3.30.70.1350	4	29	Cation efflux protein, cytoplasmic domain
3.30.70.1360	2	8	mj0159-like
3.30.70.1370	1	2	HD domain like
3.30.70.1380	1	1	Transcriptional regulatory protein pf0864 domain like
3.30.70.1390	1	3	ROC domain from the Parkinson's disease-associated leucine-rich repeat kinase 2
3.30.70.1400	8	40	Aminomethyltransferase beta-barrel domains
3.30.70.1410	1	3	yhjk (haloacid dehalogenase-like hydrolase protein) domain
3.30.70.1420	1	51	Structure from the mobile metagenome of cole harbour salt marsh: integron cassette protein hfx_cass1
3.30.70.1430	3	294	Multidrug efflux transporter AcrB pore domain
3.30.70.1440	2	147	Multidrug efflux transporter AcrB pore domain
3.30.70.1450	9	174	Regulator of K+ conductance, C-terminal domain
3.30.70.1470	4	192	Caspase-like 
3.30.70.1480	1	2	GK1464-like
3.30.70.1490	3	16	Cysteine protease Prp
3.30.70.1510	1	2	THUMP domain-like
3.30.70.1520	1	8	Heterotetrameric sarcosine oxidase
3.30.70.1530	3	19	Hypothetical protein rpa1041
3.30.70.1550	1	68	Archaeal tRNA CCA-adding enzyme catalytic domain
3.30.70.1560	3	7	Alpha-L RNA-binding motif 
3.30.70.1570	1	2	
3.30.70.1590	2	7	
3.30.70.1600	1	71	
3.30.70.1610	1	8	
3.30.70.1620	1	4	
3.30.70.1630	1	2	
3.30.70.1640	1	2	
3.30.70.1650	1	2	
3.30.70.1660	2	21	
3.30.70.1670	1	9	
3.30.70.1680	2	6	
3.30.70.1690	1	41	
3.30.70.1700	1	23	
3.30.70.1710	8	299	
3.30.70.1720	1	4	
3.30.70.1730	9	49	
3.30.70.1740	1	1	
3.30.70.1750	1	1	
3.30.70.1760	1	1	
3.30.70.1770	2	15	
3.30.70.1780	2	14	
3.30.70.1790	2	2	
3.30.70.1800	3	9	
3.30.70.1810	4	104	
3.30.70.1820	1	12	
3.30.70.1830	2	6	
3.30.70.1840	2	43	
3.30.70.1860	1	13	
3.30.70.1880	1	2	
3.30.70.1890	3	18	
3.30.70.1900	4	33	
3.30.70.1910	1	1	
3.30.70.1920	2	9	
3.30.70.1940	1	4	
3.30.70.1950	2	25	
3.30.70.1970	1	3	
3.30.70.1980	1	1	
3.30.70.1990	1	6	
3.30.70.2000	1	10	
3.30.70.2010	3	35	
3.30.70.2020	1	1	
3.30.70.2030	1	2	
3.30.70.2040	1	1	
3.30.70.2050	1	2	
3.30.70.2060	1	2	
3.30.70.2070	1	7	
3.30.70.2080	1	1	
3.30.70.2090	1	1	
3.30.70.2100	1	1	
3.30.70.2110	1	9	
3.30.70.2120	1	5	
3.30.70.2130	2	2	
3.30.70.2140	1	4	
3.30.70.2150	1	2	
3.30.70.2160	1	2	
3.30.70.2170	1	1	
3.30.70.2180	1	6	
3.30.70.2190	1	6	
3.30.70.2200	1	4	
3.30.70.2210	1	3	
3.30.70.2220	1	6	
3.30.70.2230	2	8	
3.30.70.2240	2	4	
3.30.70.2250	1	12	
3.30.70.2260	1	6	
3.30.70.2270	1	15	
3.30.70.2280	1	2	
3.30.70.2290	1	6	
3.30.70.2320	1	4	
3.30.70.2330	2	5	
3.30.70.2340	1	1	
3.30.70.2350	1	1	
3.30.70.2360	1	1	
3.30.70.2370	1	1	
3.30.70.2380	2	3	
3.30.70.2390	1	1	
3.30.70.2400	1	2	
3.30.70.2410	2	16	
3.30.70.2420	1	3	
3.30.70.2430	1	3	
3.30.70.2440	1	23	
3.30.70.2450	4	12	
3.30.70.2460	1	1	
3.30.70.2470	1	14	
3.30.70.2480	1	10	
3.30.70.2490	1	15	
3.30.70.2500	1	26	
3.30.70.2510	1	1	
3.30.70.2520	1	5	
3.30.70.2530	1	5	
3.30.70.2540	1	7	
3.30.70.2550	1	2	
3.30.70.2560	1	2	
3.30.70.2570	1	10	
3.30.70.2580	1	7	
3.30.70.2590	1	28	
3.30.70.2600	2	11	
3.30.70.2610	1	3	
3.30.70.2620	1	25	
3.30.70.2630	1	7	
3.30.70.2640	1	8	
3.30.70.2650	1	1	
3.30.70.2660	4	17	
3.30.70.2670	1	4	
3.30.70.2690	1	2	
3.30.70.2700	1	1	
3.30.70.2710	1	3	
3.30.70.2720	1	2	
3.30.70.2730	1	4	
3.30.70.2740	1	6	
3.30.70.2750	1	1	
3.30.70.2760	2	6	
3.30.70.2770	1	1	
3.30.70.2780	1	9	
3.30.70.2800	1	2	
3.30.70.2810	1	4	
3.30.70.2820	2	9	
3.30.70.2830	1	2	
3.30.70.2840	2	26	
3.30.70.2850	1	2	
3.30.70.2860	1	12	
3.30.70.2870	1	2	
3.30.70.2880	1	8	
3.30.70.2890	1	2	
3.30.70.2910	1	4	
3.30.70.2920	1	4	
3.30.70.2940	1	1	
3.30.70.2950	1	4	
3.30.70.2960	1	1	
3.30.70.2970	1	4	
3.30.70.2980	1	2	
3.30.70.2990	1	1	
3.30.70.3000	3	52	
3.30.70.3020	1	1	
3.30.70.3030	1	1	
3.30.70.3040	1	6	
3.30.70.3050	5	14	
3.30.70.3060	1	2	
3.30.70.3070	1	1	
3.30.70.3080	1	2	
3.30.70.3090	1	4	
3.30.70.3100	1	10	
3.30.70.3110	1	4	
3.30.70.3120	1	2	
3.30.70.3130	2	8	
3.30.70.3140	1	3	
3.30.70.3150	2	4	
3.30.70.3160	1	2	
3.30.70.3170	2	8	
3.30.70.3180	1	26	
3.30.70.3190	2	2	
3.30.70.3200	1	11	
3.30.70.3210	1	2	
3.30.70.3220	1	2	
3.30.70.3240	1	1	
3.30.70.3250	1	9	
3.30.70.3260	1	1	
3.30.70.3270	1	14	
3.30.70.3280	1	17	
3.30.70.3290	8	30	
3.30.70.3300	1	13	
3.30.70.3310	1	11	
3.30.70.3320	1	21	
3.30.70.3330	1	21	
3.30.70.3340	1	26	
3.30.70.3350	1	2	
3.30.70.3360	1	2	
3.30.70.3370	1	55	
3.30.70.3380	1	11	
3.30.70.3390	1	1	
3.30.70.3400	1	4	
3.30.70.3410	1	16	
3.30.70.3420	1	2	
3.30.70.3430	3	18	
3.30.70.3450	1	32	
3.30.70.3460	1	2	
3.30.70.3470	1	5	
3.30.110.10	3	5	Translation initiation factor 3 (IF-3), C-terminal domain
3.30.110.20	6	44	Alba-like domain
3.30.110.30	5	38	C-terminal domain of ProRS
3.30.110.40	6	9	TusA-like domain
3.30.110.60	1	4	YhbY-like
3.30.110.70	3	27	Hypothetical protein apc22750. Chain B
3.30.110.80	1	9	DNA double-strand break repair nuclease
3.30.110.90	1	1	
3.30.110.100	1	2	
3.30.110.110	2	14	
3.30.110.120	2	10	
3.30.110.130	1	1	
3.30.110.140	1	1	
3.30.110.150	4	13	
3.30.110.160	1	1	
3.30.110.170	1	4	
3.30.110.180	1	2	
3.30.160.20	40	460	
3.30.160.40	3	12	Porphobilinogen deaminase, C-terminal domain
3.30.160.60	79	347	Classic Zinc Finger
3.30.160.70	5	31	Methylated DNA-protein cysteine methyltransferase domain
3.30.160.80	1	3	Amb V Allergen
3.30.160.90	1	1	
3.30.160.100	4	20	Ribosome hibernation promotion factor-like
3.30.160.110	5	21	Siroheme synthase; domain 2
3.30.160.120	1	2	Hypothetical protein MTH1880
3.30.160.130	1	1	ykff protein like domains
3.30.160.140	1	1	Shew3726-like
3.30.160.150	7	26	Lipoprotein like domain
3.30.160.160	1	10	YegP-like
3.30.160.170	1	1	FlaG-like
3.30.160.180	2	3	Putative neuraminyllactose-binding hemagglutinin homolog like domain
3.30.160.190	1	2	atu1810 like domain
3.30.160.210	2	16	DNA double-strand break repair nuclease
3.30.160.220	1	2	YoaG
3.30.160.230	1	24	N-acetyl-beta-d-glucosaminidase
3.30.160.240	1	3	
3.30.160.250	4	13	
3.30.160.260	2	11	
3.30.160.270	2	10	
3.30.160.280	2	3	
3.30.160.290	1	15	
3.30.160.300	2	7	
3.30.160.310	1	2	
3.30.160.320	1	1	
3.30.160.330	1	2	
3.30.160.340	1	4	
3.30.160.350	1	1	
3.30.160.360	1	1	
3.30.160.370	1	1	
3.30.160.380	1	1	
3.30.160.390	1	4	
3.30.160.400	1	1	
3.30.160.410	2	2	
3.30.160.420	1	1	
3.30.160.430	1	5	
3.30.160.440	1	18	
3.30.160.450	1	6	
3.30.160.460	1	1	
3.30.160.480	2	3	
3.30.160.490	1	1	
3.30.160.500	1	1	
3.30.160.510	1	1	
3.30.160.520	1	8	
3.30.160.530	1	1	
3.30.160.540	1	1	
3.30.160.550	1	13	
3.30.160.560	1	2	
3.30.160.570	1	1	
3.30.160.580	1	2	
3.30.160.590	1	1	
3.30.160.600	1	18	
3.30.160.610	2	7	
3.30.160.620	1	4	
3.30.160.630	3	4	
3.30.160.640	1	1	
3.30.160.650	1	32	
3.30.160.660	1	1	
3.30.160.670	2	2	
3.30.160.680	1	4	
3.30.160.690	1	2	
3.30.160.700	1	2	
3.30.160.710	1	1	
3.30.160.720	1	12	
3.30.160.730	1	3	
3.30.160.740	1	4	
3.30.160.750	1	6	
3.30.160.760	1	1	
3.30.160.770	1	57	
3.30.160.780	1	4	
3.30.170.10	2	33	Cyclin-dependent kinase, regulatory subunit
3.30.190.10	3	241	Ribulose bisphosphate carboxylase, small subunit
3.30.190.20	5	106	
3.30.190.30	1	2	
3.30.200.20	216	6107	Phosphorylase Kinase; domain 1
3.30.200.40	2	34	
3.30.200.50	1	1	
3.30.200.60	2	27	
3.30.200.70	1	1	
3.30.200.80	1	3	
3.30.200.90	2	2	
3.30.200.100	1	1	
3.30.200.110	1	23	
3.30.200.120	1	10	
3.30.200.130	2	8	
3.30.200.140	1	12	
3.30.200.150	1	9	
3.30.200.160	1	1	
3.30.200.170	1	1	
3.30.200.180	1	2	
3.30.200.190	1	4	
3.30.200.200	1	9	
3.30.200.210	1	12	
3.30.200.240	1	3	
3.30.200.250	1	2	
3.30.210.10	8	489	DNA polymerase, thumb domain
3.30.230.10	44	1187	
3.30.230.20	2	81	lpxc deacetylase, domain 1
3.30.230.30	1	2	Impact, N-terminal domain
3.30.230.40	4	98	Imidazole glycerol phosphate dehydratase; domain 1
3.30.230.60	1	10	Formaldehyde-activating enzyme
3.30.230.70	19	289	GHMP Kinase, N-terminal domain
3.30.230.80	3	61	
3.30.230.90	2	5	
3.30.230.100	1	3	
3.30.230.110	2	28	
3.30.230.120	1	4	
3.30.240.10	2	18	CRO Repressor
3.30.240.20	2	8	bsu07140 like domains
3.30.240.30	1	2	
3.30.240.40	3	14	
3.30.250.10	3	94	RecA protein, C-terminal domain
3.30.250.20	2	14	
3.30.260.10	9	579	TCP-1-like chaperonin intermediate domain
3.30.260.20	1	2	
3.30.280.10	1	79	Urease, gamma-like subunit
3.30.300.10	11	264	
3.30.300.20	30	500	
3.30.300.30	30	236	
3.30.300.50	3	14	
3.30.300.70	1	1	RimP-like superfamily, N-terminal
3.30.300.80	1	12	FLP Recombinase,  lambda integrase-like, N-terminal domain (domain 1)
3.30.300.90	8	21	BolA-like
3.30.300.100	2	7	MTH677-like
3.30.300.110	3	11	Met-10+ protein-like domains
3.30.300.130	5	31	Fe-S cluster assembly (FSCA)
3.30.300.150	1	1	
3.30.300.160	2	7	
3.30.300.170	1	14	
3.30.300.180	3	5	
3.30.300.190	1	1	
3.30.300.200	1	2	
3.30.300.210	1	1	
3.30.300.220	1	2	
3.30.300.230	1	6	
3.30.300.240	2	4	
3.30.300.250	2	2	
3.30.300.260	1	2	
3.30.300.270	1	3	
3.30.300.280	1	24	
3.30.300.290	1	4	
3.30.300.300	1	1	
3.30.300.310	1	2	
3.30.300.320	1	11	
3.30.300.330	1	32	
3.30.300.340	1	24	
3.30.305.10	1	2	Colicin Ia; domain 2
3.30.310.10	10	176	TATA-Binding Protein
3.30.310.20	2	45	DNA-3-methyladenine glycosylase AlkA, N-terminal domain
3.30.310.40	1	28	
3.30.310.50	13	97	Alpha-D-phosphohexomutase, C-terminal domain
3.30.310.60	1	28	Like-Sm ribonucleoprotein, C-terminal domain
3.30.310.70	2	4	TT1751-like domain
3.30.310.80	8	35	Kinase associated domain 1, KA1
3.30.310.100	1	3	YugN-like
3.30.310.110	1	7	XisI-like
3.30.310.120	1	1	Rbstp2229 like protein
3.30.310.130	2	5	Ubiquitin-related
3.30.310.140	1	5	sec7 domains
3.30.310.150	1	7	
3.30.310.160	2	13	
3.30.310.170	1	3	
3.30.310.180	1	8	
3.30.310.190	1	1	
3.30.310.200	1	4	
3.30.310.210	2	5	
3.30.310.220	1	2	
3.30.310.230	1	5	
3.30.310.240	1	2	
3.30.310.250	1	2	
3.30.310.260	1	8	
3.30.310.270	1	2	
3.30.342.10	6	203	DNA Polymerase, chain B, domain 1
3.30.350.10	1	13	Subtilisin inhibitor-like
3.30.360.10	71	1285	Dihydrodipicolinate Reductase; domain 2
3.30.360.20	3	24	
3.30.360.30	1	17	homospermidine synthase like
3.30.360.40	1	1	YwmB-like
3.30.360.50	2	27	S-adenosylmethionine decarboxylase
3.30.360.60	1	7	
3.30.360.70	1	1	
3.30.360.80	1	2	
3.30.360.90	1	1	
3.30.360.100	1	4	
3.30.360.110	1	6	
3.30.365.10	27	431	Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding domain
3.30.365.20	1	2	
3.30.370.10	2	51	Barstar-like
3.30.370.20	1	4	
3.30.379.10	14	175	Chitobiase/beta-hexosaminidase domain 2-like
3.30.379.20	1	6	
3.30.379.30	1	6	
3.30.380.10	4	230	MS2 Viral Coat Protein
3.30.380.20	1	6	
3.30.386.10	2	11	Chitosanase, subunit A, domain 2
3.30.387.10	1	69	Viral Envelope Glycoprotein, domain 3
3.30.390.10	68	1323	Enolase-like, N-terminal domain
3.30.390.30	26	442	
3.30.390.50	11	116	CO dehydrogenase flavoprotein, C-terminal domain
3.30.390.60	1	3	Heat-inducible transcription repressor hrca homolog; domain 3
3.30.390.70	1	2	Salmonella typhimurium protein
3.30.390.80	1	44	
3.30.390.90	2	9	
3.30.390.100	1	4	
3.30.390.110	3	13	
3.30.390.120	1	2	
3.30.390.130	1	4	
3.30.410.10	2	29	Cholesterol Oxidase; domain 2
3.30.410.40	3	42	
3.30.412.10	1	14	Proaerolysin, chain A, domain 2
3.30.413.10	10	149	Sulfite Reductase Hemoprotein, domain 1
3.30.420.10	71	1712	Ribonuclease H-like superfamily/Ribonuclease H
3.30.420.40	157	2205	
3.30.420.60	8	25	
3.30.420.80	3	395	Ribosomal protein S11
3.30.420.100	3	329	
3.30.420.110	5	50	MutS, connector domain
3.30.420.130	6	14	
3.30.420.140	5	13	YqgF/RNase H-like domain
3.30.420.150	7	83	Exopolyphosphatase. Domain 2
3.30.420.180	3	6	CobE/GbiG C-terminal domain
3.30.420.190	1	6	conserved archaeal protein q6m145
3.30.420.200	1	2	
3.30.420.210	1	2	
3.30.420.220	4	26	
3.30.420.230	1	36	
3.30.420.240	3	23	
3.30.420.250	1	1	
3.30.420.260	1	1	
3.30.420.270	2	5	
3.30.420.280	2	6	
3.30.420.300	2	10	
3.30.420.310	2	10	
3.30.420.320	1	11	
3.30.420.330	2	60	
3.30.420.340	1	10	
3.30.420.350	3	18	
3.30.420.360	2	10	
3.30.420.370	3	8	
3.30.420.380	2	8	
3.30.420.390	1	2	
3.30.420.400	1	2	
3.30.420.410	1	23	
3.30.420.430	1	9	
3.30.420.440	1	29	
3.30.420.460	1	4	
3.30.420.470	2	22	
3.30.420.480	1	6	
3.30.420.490	3	34	
3.30.420.500	1	15	
3.30.420.510	1	22	
3.30.420.520	1	2	
3.30.420.530	1	24	
3.30.420.540	1	24	
3.30.420.550	1	1	
3.30.420.560	1	2	
3.30.420.570	1	13	
3.30.420.580	1	4	
3.30.428.10	23	273	HIT-like
3.30.428.20	2	21	Rotavirus NSP2 fragment, C-terminal domain
3.30.428.30	1	2	HIT family -  CDH-like
3.30.428.40	1	1	
3.30.428.70	1	6	
3.30.429.10	33	719	Macrophage Migration Inhibitory Factor
3.30.430.10	1	2	Killer Toxin P4, subunit A
3.30.430.20	1	12	
3.30.450.20	102	712	
3.30.450.30	12	137	Dynein light chain 2a, cytoplasmic
3.30.450.40	53	306	
3.30.450.50	6	18	
3.30.450.60	6	43	
3.30.450.70	5	16	
3.30.450.80	8	71	Transcription factor LuxR-like, autoinducer-binding domain
3.30.450.90	6	45	
3.30.450.130	1	3	irre protein
3.30.450.140	1	11	
3.30.450.150	4	39	
3.30.450.160	2	6	
3.30.450.170	1	1	
3.30.450.180	1	3	
3.30.450.190	2	6	
3.30.450.200	1	2	
3.30.450.210	1	2	
3.30.450.220	1	6	
3.30.450.230	1	1	
3.30.450.240	1	1	
3.30.450.250	1	1	
3.30.450.260	2	8	
3.30.450.270	5	52	
3.30.450.280	1	3	
3.30.450.290	1	3	
3.30.450.300	2	7	
3.30.450.310	1	1	
3.30.450.320	2	31	
3.30.450.330	1	29	
3.30.450.340	1	3	
3.30.450.350	1	14	
3.30.450.360	1	2	
3.30.450.370	1	3	
3.30.450.380	1	4	
3.30.457.10	1	32	Copper amine oxidase-like, N-terminal domain
3.30.457.30	1	2	
3.30.457.40	1	2	
3.30.457.50	3	9	
3.30.457.60	1	2	
3.30.460.10	38	763	Beta Polymerase, domain 2
3.30.460.20	6	76	CorA soluble domain-like
3.30.460.30	2	5	
3.30.460.40	3	17	
3.30.460.50	1	3	
3.30.460.60	1	9	
3.30.460.70	1	10	
3.30.460.80	2	3	
3.30.460.90	2	60	
3.30.460.100	1	2	
3.30.460.110	1	2	
3.30.465.10	29	299	
3.30.465.40	3	59	
3.30.465.50	1	29	
3.30.470.10	18	247	
3.30.470.20	44	676	ATP-grasp fold, B domain
3.30.470.30	21	125	DNA ligase/mRNA capping enzyme
3.30.470.40	1	1	
3.30.470.50	1	2	
3.30.470.80	2	18	
3.30.470.90	1	5	
3.30.470.100	2	25	
3.30.470.110	1	1	
3.30.470.130	2	9	
3.30.470.140	1	6	
3.30.479.10	6	86	
3.30.479.20	4	15	Elongation factor Ts, dimerisation domain
3.30.479.30	4	30	
3.30.497.10	35	342	Antithrombin, subunit I, domain 2
3.30.499.10	7	56	Aconitase, domain 3
3.30.499.20	2	10	
3.30.500.10	17	1412	MHC class I-like antigen recognition-like
3.30.500.20	1	4	BH3703-like domains
3.30.500.30	3	6	
3.30.500.40	1	1	
3.30.505.10	57	661	SH2 domain
3.30.505.20	2	2	
3.30.505.40	1	1	
3.30.505.50	1	7	
3.30.519.10	2	17	Guanine Nucleotide Dissociation Inhibitor, domain 2
3.30.530.20	67	445	
3.30.530.50	1	8	
3.30.530.60	1	25	
3.30.530.70	1	2	
3.30.530.80	2	3	
3.30.530.90	2	27	
3.30.540.10	16	410	Fructose-1,6-Bisphosphatase, subunit A, domain 1
3.30.540.20	1	6	
3.30.559.10	25	212	Chloramphenicol acetyltransferase-like domain
3.30.559.30	9	24	
3.30.559.40	2	37	
3.30.559.70	2	37	
3.30.560.10	5	13	Glucose Oxidase, domain 3
3.30.565.10	39	804	Histidine kinase-like ATPase, C-terminal domain
3.30.565.30	1	10	Sporulation initiation phosphotransferase B (SpoOB), C-terminal domain
3.30.565.40	5	7	Fervidobacterium nodosum Rt17-B1 like
3.30.565.50	1	2	
3.30.565.60	1	4	
3.30.572.10	7	605	Thymidylate synthase/dCMP hydroxymethylase domain
3.30.590.10	4	412	Glutamine synthetase/guanido kinase, catalytic domain
3.30.590.20	4	31	
3.30.590.40	1	90	
3.30.590.50	1	4	
3.30.700.10	8	50	Glycoprotein, Type 4 Pilin
3.30.700.20	1	7	Hypothetical protein ph0010; domain 1
3.30.700.30	1	6	
3.30.700.40	1	7	
3.30.700.50	1	1	
3.30.710.10	33	415	Potassium Channel Kv1.1; Chain A
3.30.710.20	2	14	
3.30.720.10	4	17	Signal recognition particle alu RNA binding heterodimer, srp9/1
3.30.720.20	1	2	
3.30.720.30	1	4	
3.30.720.40	1	18	
3.30.720.50	5	8	
3.30.720.60	1	6	
3.30.720.70	1	1	
3.30.720.80	2	2	
3.30.720.90	2	50	
3.30.720.100	1	3	
3.30.720.110	6	17	
3.30.720.120	4	12	
3.30.720.150	1	48	
3.30.730.10	1	3	AP2/ERF domain
3.30.730.20	1	2	
3.30.730.30	1	1	
3.30.740.10	1	79	Protein Inhibitor Of Neuronal Nitric Oxide Synthase;
3.30.750.24	17	75	STAS domain
3.30.750.44	5	34	
3.30.750.50	1	4	Cell-division inhibitor MinC, N-terminal domain
3.30.750.60	2	21	Endosialidase, N-terminal extension domain
3.30.750.70	1	7	4-hydroxybutyrate coenzyme  like domains
3.30.750.80	6	26	RNA methyltransferase domain (HRMD) like
3.30.750.90	1	1	
3.30.750.110	1	1	
3.30.750.120	1	3	
3.30.750.130	1	6	
3.30.750.140	1	1	
3.30.750.150	1	4	
3.30.750.160	1	2	
3.30.750.170	1	1	
3.30.750.180	1	14	
3.30.750.190	1	3	
3.30.750.200	1	2	
3.30.750.210	1	2	
3.30.760.10	5	104	RNA Cap, Translation Initiation Factor Eif4e
3.30.780.10	6	17	SUI1-like domain
3.30.780.20	1	3	
3.30.780.30	1	1	
3.30.800.10	2	39	Phosphatidylinositol Phosphate Kinase II Beta
3.30.810.10	2	35	2-Layer Sandwich
3.30.830.10	43	786	Metalloenzyme, LuxS/M16 peptidase-like
3.30.860.10	1	332	30s Ribosomal Protein S19; Chain A
3.30.860.20	3	6	
3.30.870.10	17	119	Endonuclease Chain A
3.30.870.20	2	43	Phospholipase D/nuclease; domain 2
3.30.870.30	1	8	
3.30.890.10	4	15	Methyl-cpg-binding Protein 2; Chain A
3.30.900.10	7	73	HORMA domain
3.30.900.20	1	2	
3.30.910.10	1	3	DinI-like
3.30.910.20	4	7	Skp domain
3.30.910.30	2	9	
3.30.910.40	1	2	
3.30.920.10	3	34	Frataxin/CyaY
3.30.920.20	1	1	Gas2-like domain
3.30.920.30	3	4	Hypothetical protein.
3.30.920.40	1	1	
3.30.920.50	1	2	
3.30.920.60	1	4	
3.30.920.70	1	4	
3.30.920.80	1	14	
3.30.920.90	1	6	
3.30.930.10	61	825	Bira Bifunctional Protein; Domain 2
3.30.930.20	2	2	
3.30.930.30	3	8	
3.30.950.10	15	228	Methyltransferase, Cobalt-precorrin-4 Transmethylase; Domain 2
3.30.950.30	2	5	
3.30.960.10	3	11	Translation, Eukaryotic Peptide Chain Release Factor Subunit 1; Chain A, domain 1
3.30.980.10	6	32	Threonyl-trna Synthetase; Chain A, domain 2
3.30.980.20	3	24	Putative mannosyl-3-phosphoglycerate phosphatase; domain 2
3.30.980.30	1	36	
3.30.980.40	1	14	
3.30.980.50	1	10	
3.30.990.10	1	6	Formiminotransferase, N-terminal subdomain
3.30.1010.10	4	158	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 4
3.30.1020.10	2	58	Antioxidant, Horf6; Chain A, domain2
3.30.1020.20	1	110	
3.30.1030.10	1	13	Methenyltetrahydromethanopterin Cyclohydrolase; Chain A, domain 2
3.30.1040.10	1	8	Carboxypeptidase inhibitor
3.30.1040.20	3	15	
3.30.1040.30	1	1	
3.30.1040.40	2	5	
3.30.1040.50	1	2	
3.30.1040.60	1	3	
3.30.1050.10	17	121	SCP2 sterol-binding domain
3.30.1050.20	1	2	
3.30.1050.30	1	14	
3.30.1050.40	1	4	
3.30.1060.10	4	39	Peptide methionine sulphoxide reductase MsrA
3.30.1070.10	4	8	Cell division topological specificity factor MinE
3.30.1070.20	1	2	
3.30.1110.10	2	44	
3.30.1110.20	2	9	
3.30.1120.10	7	32	
3.30.1120.30	4	157	POLO box domain
3.30.1120.40	1	10	Stage V sporulation protein G
3.30.1120.50	2	4	Pepsin inhibitor-3 
3.30.1120.60	1	1	Colicin
3.30.1120.70	1	3	
3.30.1120.80	1	2	
3.30.1120.90	3	16	
3.30.1120.100	1	21	
3.30.1120.110	1	1	
3.30.1120.120	2	10	
3.30.1120.130	3	10	
3.30.1120.150	1	8	
3.30.1130.10	11	318	
3.30.1140.32	5	385	Ribosomal protein S3, C-terminal domain
3.30.1140.40	1	9	
3.30.1140.50	1	2	
3.30.1150.10	6	10	
3.30.1160.10	1	90	Cyanate lyase, C-terminal domain
